id,image_name,image_organ,answer,answer_type,question_type,question,phrase_type
122,images/synpic39086.jpg,"Yes, there are areas of <task_related_visual>hyperattenuation within the aorta</task_related_visual>, seen as <task_related_visual>brighter areas within its lumen on this CT scan</task_related_visual>.",CLOSED,PRES,Is/Are there <task_related>hyper attenuating material</task_related> in the patient's <task_related>aorta</task_related>?,frame
124,images/synpic39086.jpg,"Yes, the CT abdomen image shows <task_related_visual>high density areas within the aorta</task_related_visual> indicating calcifications.",CLOSED,PRES,<task_related>calcifications</task_related> in the patient's <task_related>aorta</task_related>?,frame
125,images/synpic26925.jpg,"Yes. Yes, the vertebro-basilar arterial network is visible on the MRI as <task_related_visual>flow voids within the posterior fossa</task_related_visual>, adjacent to the brainstem.",CLOSED,PRES,Is the <task_related>vertebro-basilar arterial network</task_related> <task_related>viewed</task_related> in this section?,freeform
126,images/synpic26925.jpg,Yes. Cerebral vessels are visible as <task_related_visual>flow voids within the basilar artery region</task_related_visual> on this T2-weighted MRI.,CLOSED,PRES,Is/Are there <task_related>vertebral/basilar artery</task_related>?,frame
127,images/synpic26925.jpg,"Yes. The <task_related_visual>vertebral and basilar arteries are visible, seen as flow voids at the posterior region of the brain</task_related_visual>.",CLOSED,PRES,Is the <task_related>vertebral artery/basilar artery</task_related> located in this image?,para
128,images/synpic26925.jpg,"Yes. <task_related_visual>Flow voids within basilar artery and vertebral arteries</task_related_visual> are visible, indicating their presence.",CLOSED,PRES,<task_related>Is/Are there</task_related> <task_related>vertebral/basilar artery</task_related>?,frame
129,images/synpic39757.jpg,"Yes. In the provided CT image of the head, there is <task_related_visual>loss of distinction between the gray and white matter in the right temporal lobe</task_related_visual>.",CLOSED,PRES,Is there <task_related>blurring of the grey-white matter junctions</task_related> in the <task_related>right temporal lobe</task_related>?,freeform
130,images/synpic39757.jpg,"Yes. The <task_related_visual>right temporal lobe shows ill-defined grey and white matter differentiation</task_related_visual>, suggesting edema or ischemic changes.",CLOSED,PRES,<task_related>Is/Are there blurring</task_related> of the <task_related>grey-white matter</task_related> in the patient's <task_related>right temporal lobe</task_related>?,frame
131,images/synpic39757.jpg,"Yes. Yes, <task_related_visual>grey-white matter differentiation is lost in the right temporal lobe</task_related_visual>, visible as an <task_related_visual>indistinct border</task_related_visual> on the CT scan.",CLOSED,PRES,Is there <task_related>no</task_related> definitive <task_related>border</task_related> between the <task_related>grey matter</task_related> and <task_related>white matter</task_related> in the <task_related>right temporal lobe</task_related>?,para
132,images/synpic39757.jpg,Yes. Loss of differentiation between <task_related_visual>grey and white matter</task_related_visual> is noted in the <task_related_visual>right temporal lobe</task_related_visual>.,CLOSED,PRES,<task_related>Is/Are there blurring</task_related> of the <task_related>grey-white matter</task_related> in the patient's <task_related>right temporal lobe</task_related>?,frame
133,images/synpic26158.jpg,"No. <task_related_visual>Portal venous congestion</task_related_visual> would show <task_related_visual>dilated portal veins and possible ancillary signs of cirrhosis</task_related_visual>, which are not evident in this abdominal CT.",CLOSED,PRES,Is there <task_related>evidence of portal venous</task_related> <task_related>congestion</task_related>?,freeform
134,images/synpic26158.jpg,"no. There is no evidence of <task_related_visual>portal venous congestion</task_related_visual>, as the <task_related_visual>portal vein appears normal in caliber without evidence of dilation or varices</task_related_visual>.",CLOSED,PRES,Is/Are there <task_related>portal venous congestion</task_related>?,frame
135,images/synpic26158.jpg,no. The portal vein is <task_related_visual>not engorged; its caliber appears normal</task_related_visual> on this CT image of the abdomen.,CLOSED,PRES,Is the <task_related>portal vein engorged</task_related>?,para
136,images/synpic26158.jpg,"no. In the provided abdominal CT image, there is <task_related_visual>no evidence of portal venous congestion as the portal vein appears patent without dilation</task_related_visual>.",CLOSED,PRES,<task_related>Is/Are</task_related> there <task_related>portal venous congestion</task_related>?,frame
137,images/synpic34947.jpg,"Yes. Yes, the <task_related_visual>cross-sectional view of axial slice of the head</task_related_visual> is visible, showing <task_related_visual>symmetric cerebral hemispheres, cerebellum, and brainstem</task_related_visual>.",CLOSED,PLANE,Is the <task_related>plane of section transverse</task_related>?,freeform
138,images/synpic19605.jpg,"Yes. The liver parenchyma appears <task_related_visual>homogenous without focal lesions, masses, or fatty infiltration</task_related_visual>, indicative of normal liver parenchyma on this CT image.",CLOSED,ABN,Is the <task_related>liver parenchyma</task_related> normal?,para
139,images/synpic19605.jpg,"Yes. The liver parenchyma appears <task_related_visual>homogeneous without focal lesions</task_related_visual>, consistent with normal liver tissue on this axial CT image.",CLOSED,ABN,Is/Are the <task_related>liver parenchyma</task_related> normal?,frame
140,images/synpic19605.jpg,Yes. The <task_related_visual>liver parenchyma appears homogeneous on the provided abdominal CT image without evidence of focal lesions or fat infiltration</task_related_visual>.,CLOSED,PRES,Is the <task_related>liver parenchyma homogenous</task_related>?,para
141,images/synpic19605.jpg,"Yes. The <task_related_visual>liver parenchyma appears uniformly attenuated without focal lesions</task_related_visual>, indicating homogeneity.",CLOSED,PRES,Is/Are the <task_related>liver parenchyma</task_related> <task_related>homogenous</task_related>?,frame
142,images/synpic19605.jpg,"Yes. The <task_related_visual>liver parenchyma appears homogenous</task_related_visual> without visible <task_related_visual>hypo- or hyperattenuating regions</task_related_visual>, consistent with the absence of such abnormalities.",CLOSED,PRES,Is there <task_related>no evidence</task_related> of any <task_related>hypo- or hyperattenuations</task_related> located in the <task_related>liver</task_related>?,para
143,images/synpic19605.jpg,"Yes. The liver parenchyma shows <task_related_visual>uniform density without focal lesions or areas of altered attenuation</task_related_visual>, suggesting it is homogenous.",CLOSED,PRES,Is/Are the <task_related>liver parenchyma</task_related> <task_related>homogenous</task_related>??,frame
144,images/synpic19605.jpg,"Yes. The liver parenchyma appears <task_related_visual>uniform without focal lesions</task_related_visual>, consistent with a <task_related_visual>homogenous and normal appearance</task_related_visual> on this CT scan.",CLOSED,"PRES, ABN",Is the <task_related>liver parenchyma</task_related> <task_related>homogenous and normal</task_related>?,freeform
145,images/synpic40272.jpg,"Yes. The <task_related_visual>clavicles are equidistant from the spinous processes</task_related_visual>, and the <task_related_visual>scapulae are outside the lung fields</task_related_visual>, consistent with PA view.",CLOSED,PLANE,Was this <task_related>chest X-ray taken</task_related> in <task_related>PA format</task_related>?,freeform
146,images/synpic22967.jpg,"Asymmetric. The stomach wall thickening is <task_related_visual>irregular, with uneven contours</task_related_visual> suggesting a pathology such as a tumor or inflammation.",CLOSED,ATTRIB,Is the <task_related>stomach thickening</task_related> <task_related>regular</task_related> and <task_related>uniform</task_related> or <task_related>ragged/asymmetrical</task_related>?,freeform
147,images/synpic22967.jpg,"Asymmetric. The stomach wall thickening is evident on the left side, with nonuniform enhancement and increased density compared to the right side.",CLOSED,ATTRIB,How would you describe the stomach wall thickening?,frame
148,images/synpic22967.jpg,"Asymmetric. The stomach wall is <task_related_visual>thicker on the left side compared to the right</task_related_visual>, indicating <task_related_visual>asymmetric thickening</task_related_visual>.",CLOSED,ATTRIB,Is the <task_related>stomach wall thickening</task_related> <task_related>symmetric</task_related> or <task_related>asymmetric</task_related>?,para
149,images/synpic22967.jpg,"Asymmetric. The stomach wall appears <task_related_visual>diffusely thickened</task_related_visual>, <task_related_visual>Uneven thickening of the gastric wall is evident</task_related_visual>, suggesting potential pathology.",CLOSED,ATTRIB,<task_related>How would you describe</task_related> the <task_related>stomach wall thickening</task_related>?,frame
150,images/synpic26158.jpg,"no. The <task_related_visual>liver, kidneys, spleen, and gastrointestinal structures</task_related_visual> within the image do not show any visible <task_related_visual>ectopic tissue</task_related_visual>.",CLOSED,PRES,Is there <task_related>evidence of ectopic tissue</task_related> present in <task_related>surrounding organs</task_related>?,freeform
151,images/synpic26158.jpg,no. The CT scan shows <task_related_visual>no hypodense or hyperdense lesions</task_related_visual> in surrounding organs indicating metastasis.,CLOSED,PRES,Is there <task_related>metastatic tissue</task_related> in the <task_related>surrounding organs</task_related>?,frame
152,images/synpic26158.jpg,no. <task_related_visual>Liver parenchyma appears homogeneous without focal lesions</task_related_visual>; no evidence of <task_related_visual>metastatic tissue in the surrounding organs</task_related_visual> is visible.,CLOSED,PRES,Is there <task_related>evidence</task_related> of <task_related>metastatic tissue</task_related> on <task_related>organs surrounding the liver</task_related>?,para
